SiteNo,modeYr,meanU1X,RegionName,StateID,GMA_Name,EstYear,YearsFromGMA,Bracketeer,CornPrice_BeforeAfter,PDSI_BeforeAfter
412712102212601,2008,0.191160445,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
412935102195001,2008,0.190579648,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413023103454701,2008,0.031037177,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413214102581101,2008,0.40991196,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413331102562601,2008,0.595582048,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413342102513901,2008,0.333524932,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413501103082201,2008,0.097464648,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413502103103701,2008,0.303670598,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413502103103702,2008,0.309867007,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413502103103703,2008,0.304520027,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413502103103704,2008,0.294370122,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413503103114401,2008,0.356139904,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413503103114402,2008,0.351657741,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413503103120001,2008,0.401226848,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413503103120002,2008,0.400207207,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413503103120003,2008,0.396553248,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413504103195601,2008,0.526382625,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413504103195602,2008,0.625486283,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413504103195603,2008,0.625177769,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413529103140001,2008,0.42558575,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413529103140002,2008,0.424602388,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413825103440701,2008,0.278550726,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413826103374101,2008,0.287959688,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413826103374102,2008,0.272955438,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413827103363101,2008,0.364657702,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413828103423001,2008,0.235167651,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413830103411901,2008,0.274087501,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413830103411902,2008,0.271869717,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413830103411903,2008,0.185494929,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413916103392602,2008,0.366747719,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413916103392603,2008,0.363072005,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413919103370902,2008,0.402326326,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
413922103382201,2008,0.366573626,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414031101305602,2008,0.111384036,NHP,31,Twin Platte,1972,36,Nope,2.278675084,-3.37309376
414250103151101,2008,-0.022401481,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414250103151102,2008,-0.023857512,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414250103151103,2008,-0.021720381,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414323103211301,2008,-0.057357986,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414323103211302,2008,-0.049660592,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414408103555201,2008,0.550186197,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414431103310702,2008,0.445438442,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414437103133201,2008,-0.938389133,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414437103133202,2008,-1.0638412,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414522103413901,2008,-0.055448876,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414522103413902,2008,-0.039842138,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414522103413903,2008,-0.039154804,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414523103413501,2008,0.235926967,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414554103133701,2008,-0.772260438,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414554103133702,2008,-0.781445223,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
414808103183302,2008,-0.02323289,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
415103103461201,2008,0.389176235,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
415201103381901,2008,0.060373513,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
415944103532901,2008,0.410958388,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103562801,2008,0.474027287,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103562802,2008,0.477870721,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103562803,2008,0.479428043,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103570301,2008,0.470891367,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103570302,2008,0.472612491,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420005103570303,2008,0.477525311,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420121103560501,2008,0.558001438,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420121103560502,2008,0.548876795,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420121103560503,2008,0.543323013,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420148103583101,2008,0.251287916,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420153104002401,2008,0.261834561,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420153104002402,2008,0.275377547,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420307103574002,2008,0.565018791,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
420516103562501,2008,0.133513554,NHP,31,North Platte,1972,36,Nope,2.278675084,-3.37309376
421246103112101,2008,0.059120618,NHP,31,Upper Niobrara-White,1972,36,Nope,2.278675084,-3.37309376
421606102501001,2008,0.323136193,NHP,31,Upper Niobrara-White,1972,36,Nope,2.278675084,-3.37309376
422045098400101,2008,-0.059484504,NHP,31,Upper Elkhorn,1972,36,Nope,2.278675084,-3.37309376
422955104011001,2008,0.043801799,NHP,31,Upper Niobrara-White,1972,36,Nope,2.278675084,-3.37309376
424743102114801,2008,0.211308699,NHP,31,Upper Niobrara-White,1972,36,Nope,2.278675084,-3.37309376
390150102281000,2007,0.07308294,NHP,8,East Cheyenne,1973,34,Bracketeer,2.6182075668,18.61021276
390304099385901,2007,0.181641739,NHP,20,,,,Nope,2.6182075668,18.61021276
390930102504000,2007,0.392710402,NHP,8,Plains,1967,40,Nope,2.6182075668,18.61021276
391354099135401,2007,0.196937084,NHP,20,,,,Nope,2.6182075668,18.61021276
392004103102301,2007,0.075484791,NHP,8,Arikaree,1967,40,Nope,2.6182075668,18.61021276
392026102282200,2007,1.02761201,NHP,8,Plains,1967,40,Nope,2.6182075668,18.61021276
392050102543000,2007,0.056387263,NHP,8,Arikaree,1967,40,Bracketeer,2.6182075668,18.61021276
392745100221901,2007,0.069252238,NHP,20,Northwest Kansas GMD #4,1973,34,Nope,2.6182075668,18.61021276
392952100270001,2007,0.289072427,NHP,20,Northwest Kansas GMD #4,1973,34,Nope,2.6182075668,18.61021276
393050103073000,2007,-0.307587406,NHP,8,Arikaree,1967,40,Nope,2.6182075668,18.61021276
393450102321000,2007,-0.699166426,NHP,8,Arikaree,1967,40,Nope,2.6182075668,18.61021276
393640102394000,2007,-0.607823578,NHP,8,Arikaree,1967,40,Nope,2.6182075668,18.61021276
394237101292901,2007,-0.31643096,NHP,20,Northwest Kansas GMD #4,1973,34,Bracketeer,2.6182075668,18.61021276
394328101003401,2007,-0.084898724,NHP,20,Northwest Kansas GMD #4,1973,34,Nope,2.6182075668,18.61021276
395309102562501,2007,0.336640265,NHP,8,,,,Nope,2.6182075668,18.61021276
395355102425000,2007,0.275409517,NHP,8,Central Yuma,1967,40,Nope,2.6182075668,18.61021276
395405100305801,2007,1.771344995,NHP,20,,,,Nope,2.6182075668,18.61021276
395634102395801,2007,0.142188478,NHP,8,Central Yuma,1967,40,Nope,2.6182075668,18.61021276
395654100574501,2007,-0.243670783,NHP,20,,,,Nope,2.6182075668,18.61021276
400150097310701,2007,0.067940483,NHP,31,Little Bue,1972,35,Nope,2.6182075668,18.61021276
400648100491201,2007,0.091765201,NHP,31,Middle Republican,1972,35,Nope,2.6182075668,18.61021276
400704099352701,2007,0.147590811,NHP,31,Lower Republican,1972,35,Nope,2.6182075668,18.61021276
400717096461201,2007,0.133161928,NHP,31,Lower Big Blue,1972,35,Nope,2.6182075668,18.61021276
400811101443701,2007,0.094300639,NHP,31,Upper Republican,1972,35,Nope,2.6182075668,18.61021276
401050102342000,2007,1.069094797,NHP,8,W-Y,1967,40,Nope,2.6182075668,18.61021276
401200102442000,2007,2.330494859,NHP,8,W-Y,1967,40,Bracketeer,2.6182075668,18.61021276
401244099270301,2007,0.206201338,NHP,31,Lower Republican,1972,35,Nope,2.6182075668,18.61021276
401357099314401,2007,0.160382905,NHP,31,Lower Republican,1972,35,Nope,2.6182075668,18.61021276
401638099310801,2007,0.133680033,NHP,31,Lower Republican,1972,35,Nope,2.6182075668,18.61021276
401820099380601,2007,0.172819772,NHP,31,Lower Republican,1972,35,Nope,2.6182075668,18.61021276
402054100223001,2007,0.152885862,NHP,31,Middle Republican,1972,35,Nope,2.6182075668,18.61021276
402409098594501,2007,0.170235366,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
402843099192001,2007,9.020792689,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
402851099130101,2007,0.701912127,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
403014099213701,2007,0.550569829,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
403056099072201,2007,0.88273694,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
403124099152601,2007,0.810302844,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
403505099462701,2007,0.326176475,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
403626096514101,2007,0.097802966,NHP,31,,,,Nope,2.6182075668,18.61021276
403739099293601,2007,0.259815514,NHP,31,Tri-Basin,1972,35,Nope,2.6182075668,18.61021276
404223101264701,2007,0.102001382,NHP,31,Upper Republican,1972,35,Nope,2.6182075668,18.61021276
404307097543802,2007,-0.543162205,NHP,31,Upper Big Blue,1972,35,Nope,2.6182075668,18.61021276
404400100232101,2007,0.131479814,NHP,31,Middle Republican,1972,35,Nope,2.6182075668,18.61021276
404510101020001,2007,0.157646127,NHP,31,Middle Republican,1972,35,Nope,2.6182075668,18.61021276
404706101282201,2007,0.165551388,NHP,31,Upper Republican,1972,35,Nope,2.6182075668,18.61021276
404825096522001,2007,0.36622167,NHP,31,,,,Nope,2.6182075668,18.61021276
405405099510301,2007,0.252342785,NHP,31,Central Platte,1972,35,Nope,2.6182075668,18.61021276
410009102160502,2007,0.270391511,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
410110098312501,2007,0.118065313,NHP,31,Central Platte,1972,35,Nope,2.6182075668,18.61021276
410353098252701,2007,0.184882166,NHP,31,Central Platte,1972,35,Nope,2.6182075668,18.61021276
410528102104801,2007,0.357652427,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
410857103025102,2007,1.172109358,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
410905102485901,2007,0.692565272,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
411034103063001,2007,1.291466033,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
411320096583901,2007,1.165636084,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411412103435101,2007,0.105542536,NHP,31,South Platte,1972,35,Nope,2.6182075668,18.61021276
411426098093701,2007,0.251568318,NHP,31,Central Platte,1972,35,Nope,2.6182075668,18.61021276
411544097051401,2007,0.701619973,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411638097094501,2007,1.034451354,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411649098031901,2007,0.234427879,NHP,31,Lower Loup,1972,35,Nope,2.6182075668,18.61021276
411650097155501,2007,0.528517327,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411710097145901,2007,0.739446624,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411711097211101,2007,0.290168702,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
411747097185401,2007,0.36654214,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
412153099350601,2007,0.054270266,NHP,31,Lower Loup,1972,35,Nope,2.6182075668,18.61021276
412222102122701,2007,0.103266259,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412236097364501,2007,0.123425432,NHP,31,Central Platte,1972,35,Nope,2.6182075668,18.61021276
412336104022801,2007,0.908008697,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412405102185101,2007,0.170194652,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412430102200501,2007,0.15227494,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412500102240301,2007,0.042022383,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412513102204201,2007,0.22536333,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412526102212301,2007,0.248617585,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412534102240101,2007,0.205808185,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
412717096274601,2007,0.338777619,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
412905097085101,2007,0.262448777,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
412931097115401,2007,0.208290153,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
413002103453802,2007,0.087059934,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
413150097271501,2007,0.132222253,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
413503103215801,2007,-2.141627033,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
413510103060102,2007,0.078817894,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
413553102564101,2007,0.14630906,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
413900101320002,2007,0.054161913,NHP,31,Twin Platte,1972,35,Nope,2.6182075668,18.61021276
413935103352301,2007,0.472815034,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
414522103413904,2007,-0.063452377,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
415052098033701,2007,0.497076987,NHP,31,Lower Loup,1972,35,Nope,2.6182075668,18.61021276
415300103052601,2007,0.900930241,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
415355097564201,2007,0.133923495,NHP,31,Lower Platte North,1972,35,Nope,2.6182075668,18.61021276
415716098044301,2007,0.094810965,NHP,31,Upper Elkhorn,1972,35,Nope,2.6182075668,18.61021276
415827099582701,2007,0.024782666,NHP,31,Lower Loup,1972,35,Nope,2.6182075668,18.61021276
420148103464301,2007,0.065507303,NHP,31,North Platte,1972,35,Nope,2.6182075668,18.61021276
420204101200502,2007,0.369266421,NHP,31,Upper Loup,1972,35,Nope,2.6182075668,18.61021276
420901103074601,2007,0.22900389,NHP,31,Upper Niobrara-White,1972,35,Nope,2.6182075668,18.61021276
421610103164201,2007,0.282538452,NHP,31,Upper Niobrara-White,1972,35,Nope,2.6182075668,18.61021276
422735098572601,2007,-0.05664951,NHP,31,Upper Elkhorn,1972,35,Nope,2.6182075668,18.61021276
423226098513101,2007,1.434338505,NHP,31,,,,Nope,2.6182075668,18.61021276
423958099453001,2007,0.076166103,NHP,31,Middle Niobrara,1972,35,Nope,2.6182075668,18.61021276
423958099453002,2007,0.102257603,NHP,31,Middle Niobrara,1972,35,Nope,2.6182075668,18.61021276
425350100122301,2007,0.304758121,NHP,31,Middle Niobrara,1972,35,Nope,2.6182075668,18.61021276
425709100212301,2007,0.222951457,NHP,31,Middle Niobrara,1972,35,Nope,2.6182075668,18.61021276
425718100243501,2007,0.281688833,NHP,31,Middle Niobrara,1972,35,Nope,2.6182075668,18.61021276
431519099520301,2007,0.093474011,NHP,46,,,,Nope,2.6182075668,18.61021276
431527099523001,2007,0.21365504,NHP,46,,,,Nope,2.6182075668,18.61021276
385447099491301,2006,0.161692323,NHP,20,,,,Nope,2.3398354666,29.8134955
390618102000301,2006,-0.16421379,NHP,20,Northwest Kansas GMD #4,1973,33,Bracketeer,2.3398354666,29.8134955
391041102415601,2006,-0.922060484,NHP,8,Plains,1967,39,Nope,2.3398354666,29.8134955
391401099340901,2006,0.109634124,NHP,20,,,,Nope,2.3398354666,29.8134955
391652101400901,2006,0.160126988,NHP,20,Northwest Kansas GMD #4,1973,33,Nope,2.3398354666,29.8134955
391833102275000,2006,-0.18604359,NHP,8,Plains,1967,39,Nope,2.3398354666,29.8134955
392252101142201,2006,-0.082290575,NHP,20,Northwest Kansas GMD #4,1973,33,Nope,2.3398354666,29.8134955
392713101074901,2006,0.253030626,NHP,20,Northwest Kansas GMD #4,1973,33,Nope,2.3398354666,29.8134955
392951103215601,2006,-0.442039405,NHP,8,Arikaree,1967,39,Nope,2.3398354666,29.8134955
393755100350701,2006,0.15077623,NHP,20,Northwest Kansas GMD #4,1973,33,Nope,2.3398354666,29.8134955
394001102261000,2006,-0.707896458,NHP,8,Arikaree,1967,39,Nope,2.3398354666,29.8134955
394854101003102,2006,0.191361399,NHP,20,,,,Nope,2.3398354666,29.8134955
395359099283601,2006,0.340364102,NHP,20,,,,Nope,2.3398354666,29.8134955
395445099240501,2006,0.438745451,NHP,20,,,,Nope,2.3398354666,29.8134955
395548099415301,2006,-2.991269648,NHP,20,,,,Nope,2.3398354666,29.8134955
395832099425401,2006,0.301198865,NHP,20,,,,Nope,2.3398354666,29.8134955
400058102351100,2006,2.331427811,NHP,8,Central Yuma,1967,39,Nope,2.3398354666,29.8134955
400601101494801,2006,-0.053051208,NHP,31,Upper Republican,1972,34,Nope,2.3398354666,29.8134955
400952096380501,2006,0.330775356,NHP,31,Lower Big Blue,1972,34,Nope,2.3398354666,29.8134955
401351099272601,2006,0.550761442,NHP,31,Lower Republican,1972,34,Nope,2.3398354666,29.8134955
401427099314601,2006,0.375660484,NHP,31,Lower Republican,1972,34,Nope,2.3398354666,29.8134955
401447099290701,2006,0.367792457,NHP,31,Lower Republican,1972,34,Nope,2.3398354666,29.8134955
401454099315501,2006,0.255214889,NHP,31,Lower Republican,1972,34,Nope,2.3398354666,29.8134955
401613100070501,2006,0.171539089,NHP,31,Lower Republican,1972,34,Nope,2.3398354666,29.8134955
401716097262601,2006,0.10050007,NHP,31,Little Bue,1972,34,Nope,2.3398354666,29.8134955
402022102542201,2006,1.12814833,NHP,8,W-Y,1967,39,Nope,2.3398354666,29.8134955
402107098510901,2006,0.250049115,NHP,31,Tri-Basin,1972,34,Nope,2.3398354666,29.8134955
402623100222001,2006,0.128749507,NHP,31,Middle Republican,1972,34,Nope,2.3398354666,29.8134955
403005100231401,2006,0.0432148,NHP,31,Middle Republican,1972,34,Nope,2.3398354666,29.8134955
403256100042701,2006,0.052553762,NHP,31,Middle Republican,1972,34,Nope,2.3398354666,29.8134955
403315096523101,2006,0.23662733,NHP,31,,,,Nope,2.3398354666,29.8134955
403453100270601,2006,0.079496823,NHP,31,Middle Republican,1972,34,Nope,2.3398354666,29.8134955
403652099441701,2006,0.120265376,NHP,31,Tri-Basin,1972,34,Nope,2.3398354666,29.8134955
403732098064901,2006,0.417584454,NHP,31,Upper Big Blue,1972,34,Nope,2.3398354666,29.8134955
404129100340901,2006,0.07128045,NHP,31,Middle Republican,1972,34,Nope,2.3398354666,29.8134955
404520099001701,2006,0.279926661,NHP,31,Central Platte,1972,34,Nope,2.3398354666,29.8134955
404813101340501,2006,-0.742053852,NHP,31,Upper Republican,1972,34,Nope,2.3398354666,29.8134955
405220098111202,2006,0.76804002,NHP,31,Upper Big Blue,1972,34,Nope,2.3398354666,29.8134955
405509097380903,2006,0.997452022,NHP,31,Upper Big Blue,1972,34,Nope,2.3398354666,29.8134955
410311098220201,2006,0.184059327,NHP,31,Central Platte,1972,34,Nope,2.3398354666,29.8134955
410346098124801,2006,0.27260045,NHP,31,Central Platte,1972,34,Nope,2.3398354666,29.8134955
410459097155603,2006,1.15346431,NHP,31,Upper Big Blue,1972,34,Nope,2.3398354666,29.8134955
411108102594001,2006,-0.159441347,NHP,31,South Platte,1972,34,Nope,2.3398354666,29.8134955
